x,point,lb,ub
bivalent_timeMonovalent<90,0.7025986530809469,0.620690105314205,0.7953161538820865
bivalent_timeMonovalent>=90,0.8376604269006237,0.7441533617861129,0.9429171818980682
bivalent_timeBivalent,0.6173038795871255,0.3807545288036132,1.000812993480802
"time_since_inf_cut.roommate[0,90)",0.7276989799990773,0.5060794987915603,1.0463688150896668
"time_since_inf_cut.roommate[90,182)",0.6265409151366844,0.4868939751673169,0.8062402460523698
"time_since_inf_cut.roommate[182,365)",0.7209170718914858,0.6002659000916519,0.8658186721338654
"time_since_inf_cut.roommate[365,Inf)",0.88277663938264,0.8086933896369668,0.963646550133844
age,0.9958278375038442,0.9905340059658775,1.0011499615105033
age.roommate,1.0048646232695642,0.9997035543424473,1.010052336727807
risk,1.0775055605815418,1.0433473539096143,1.1127820746691826
risk.roommate,1.07942944808685,1.0469393317137623,1.112927844147175
