point,lb,ub,x
19.59395125220176,29.25216098870287,8.617241663014685,has.vacc.roommate.binary
18.31413499019916,25.611456000665278,10.300965932885052,has.prior.inf.roommate
0.6706308324802346,1.3349884460607697,0.0017997887366449916,age
-0.6486181263996249,-0.013438232020868135,-1.2878320136632926,age.roommate
-13.320477002144804,-8.662525231748997,-18.178097560368457,risk
-11.765998085795083,-7.434970725118917,-16.27162220832936,risk.roommate
