x,point,lb,ub
has.vacc.roommate.binary,0.7660164819505105,0.6789488377113863,0.8642495841038188
has.prior.inf.roommate,0.8622408923960784,0.788646549854067,0.9427028580262691
age,0.991954299241378,0.9862299805897098,0.9977118432306151
age.roommate,1.0045505898350915,0.9990624696920175,1.0100688577052783
risk,1.0894978661483454,1.0517081965883142,1.1286453829991832
risk.roommate,1.084560447037242,1.048928611744625,1.1214026866148643
