x,point,lb,ub
infvaccvacc,0.7119863915192953,0.6072572489366578,0.8347773906302828
infvaccinf,0.7405624112624823,0.5902191402311017,0.9292017957265194
infvaccboth,0.6292113589972027,0.5325552380278166,0.7434100841017877
age,0.9953087454550316,0.9895808722149466,1.0010697726623927
age.roommate,1.0044343742855195,0.9989562641017848,1.0099425255153576
risk,1.0915699381474095,1.0537867976038873,1.1307077793880538
risk.roommate,1.088256747580002,1.0524076069428918,1.1253270508882491
