x,point,lb,ub
infvaccvacc,0.7776141165771632,0.6471071930686734,0.9344413426044402
infvaccinf,0.7880279214290085,0.6084172246918209,1.0206614470296596
infvaccboth,0.6516449227279145,0.5386395471878104,0.7883585739927256
age,0.9932634811089543,0.9868579914284833,0.9997105474888117
age.roommate,1.0066650675010396,1.000381331248268,1.012988274043851
risk,1.0743580947065703,1.0321632489497632,1.1182778662541883
risk.roommate,1.0451025673260697,1.0062859236175867,1.0854165308255068
