x,point,lb,ub
infvaccvacc,0.736365743729725,0.6310863064661304,0.8592081669066164
infvaccinf,0.7692456820739192,0.6178031600489214,0.9578114157630913
infvaccboth,0.6154808151259554,0.5235206340424069,0.7235944663022109
age,0.9942145927577427,0.9886444263032468,0.9998161423399894
age.roommate,1.0044032703432224,0.9990707553396295,1.0097642475113933
risk,1.0769743361310562,1.040856659688259,1.1143452942236218
risk.roommate,1.086370801882034,1.0515806588363938,1.1223119303922369
time_since_inf,1.0021042400864653,1.00143307304247,1.0027758569510357
time_since_vacc,1.0016551918836265,1.0008582367441594,1.002452781615957
