x,point,lb,ub
has.flu.roommateTRUE,1.0249463327658856,0.9348908907737628,1.1236765652735994
flu.twoyearsTRUE,0.9963596286191567,0.9188357202466799,1.080424375834654
flu.oneyearTRUE,0.9761356959333468,0.9005360252316946,1.0580819314031633
time_since_flu,1.0009294140571443,0.9979833894561448,1.0038841352567456
