x,point,lb,ub,label,n
has.vacc.roommate.binary,0.7577428723825222,0.5508462409992084,1.042349421510059,no_immunity,815
has.prior.inf.roommate,0.8372845648368094,0.5829114787821784,1.2026619272939916,no_immunity,815
has.vacc.roommate.binary,0.7592785124791138,0.6434760791605083,0.8959211976684731,vacc_immunity,6225
has.prior.inf.roommate,0.8060320866293886,0.7148509236347335,0.9088436528454378,vacc_immunity,6225
has.vacc.roommate.binary,1.0356042006522688,0.6660654969605677,1.61016606520322,inf_immunity,543
has.prior.inf.roommate,0.8213338257625729,0.5581415642738701,1.2086346843195779,inf_immunity,543
has.vacc.roommate.binary,0.7568417240514842,0.6192587949771501,0.9249919418364643,hybrid_immunity,4881
has.prior.inf.roommate,0.9020764902107821,0.7877767017640436,1.032960218763536,hybrid_immunity,4881
