point,lb,ub,x
6.080975849790649,9.506439377469588,2.525847843238971,dose.1
11.79216902672392,15.009330944541322,8.453227495679805,dose.2
17.156065925832998,20.177593004379258,14.020164622930299,dose.3
22.19378554989958,25.031574296504555,19.248577647899655,dose.4
17.907514674639657,24.66273059156442,10.54658338678901,has.prior.inf.roommate
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
