x,point,lb,ub
infvaccvacc,0.7621410914431835,0.6540330914737891,0.888118737168646
infvaccinf,0.7765178844490472,0.6246345673185831,0.9653324622389737
infvaccboth,0.6323880032321765,0.5386031279793395,0.7425032753380513
