x,point,lb,ub
infvaccvacc,0.7417314897672637,0.6406186657810797,0.8588035789459403
infvaccinf,0.7718603593326371,0.6274993423570634,0.9494327309909754
infvaccboth,0.6315116205785661,0.5417399922776714,0.7361592878698837
age,0.9947003095345504,0.9894731050493997,0.9999551283798995
age.roommate,1.0054029870500418,1.0003950946780922,1.01043594850334
risk,1.0802023610678049,1.0461375973549394,1.1153763556598084
risk.roommate,1.0750946889040762,1.0429471797688938,1.1082331037760436
